# Uhlig (2005) monthly US macro dataset, 1965:1-2003:12 (T = 468, 6 series).
# Columns: y = real GDP (quarterly, interpolated to monthly), yd = GDP deflator, p = commodity price index,
#   i = federal funds rate (percent), rnb = nonborrowed reserves, rt = total reserves.
# All series except the federal funds rate are 100*log of the original series (the paper's transformation).
# Source: Uhlig, H. (2005), "What are the effects of monetary policy on output? Results from an agnostic
#   identification procedure", Journal of Monetary Economics 52(2):381-419. Obtained verbatim from the
#   `uhligdata` object of the R package VARsignR 0.1.3 (Danne, CRAN, GPL >= 3); the numbers themselves are
#   the underlying US macroeconomic series (FRED/BEA US-government statistics; commodity price index from
#   Global Financial Data via the RATS replication archive), with quarterly series interpolated to monthly
#   per Bernanke-Gertler-Watson (1997) and Bernanke-Mihov (1998). Redistributed with attribution;
#   please cite Uhlig (2005) and VARsignR if you use this file. Retrieved 2026-08-18.
1987-02,876.0087603980907,428.3586561860629,2101.7547881587184,6.1,365.07881029912136,366.51501274146995
1987-03,876.2168682128315,428.53780596180763,2101.4911718118365,6.13,364.76928097836867,366.1354083049184
1987-04,876.6425453492818,428.71663536499216,2106.4418816066145,6.37,365.4158601385547,367.95359391107837
1987-05,876.9549077191972,428.82652548594075,2113.416349532889,6.85,366.0171289977193,368.6476569497626
1987-06,877.2537488856019,429.10072362867135,2112.8914261584405,6.73,365.7646751682838,367.7464551298638
1987-07,877.4697975403295,429.31954209672665,2112.7931892563815,6.58,365.0502384992932,366.78345555181863
1987-08,877.865243108769,429.63325714635187,2113.522554275722,6.73,365.45726479199413,367.1173626995004
1987-09,878.2259954688149,429.8916727950875,2112.8352873594567,7.22,364.45095063779956,366.87787824069335
1987-10,879.2188121360014,430.0952144896211,2111.839848186481,7.29,366.22787723167573,368.6200869908176
1987-11,879.6623309955896,430.3659605599776,2112.8975648445594,6.69,365.68468445326243,367.2851693036739
1987-12,879.874149068438,430.59551977225857,2116.050121605313,6.77,364.12898190210046,366.1456868535964
1988-01,879.759986219968,430.95903414091697,2116.774663719248,6.83,364.8005374903964,367.5794214565281
1988-02,880.0424373334081,431.1872374750675,2113.696396058137,6.58,366.5073323482301,367.5186126981934
1988-03,880.4158507059217,431.44167350118244,2113.9880886120613,6.58,362.66848505208185,367.2241812960913
1988-04,881.0743014895902,431.85542117183087,2113.9247386264096,6.87,360.29129855627446,368.13008085903857
1988-05,881.3666011773585,432.1081649046441,2115.961340162342,7.09,362.3086813563928,368.9654153956508
1988-06,881.5677212190088,432.4927042633309,2121.428428740589,7.51,361.7947203245934,369.74178976339914
1988-07,881.6064431006936,432.92849234158217,2118.73682129987,7.75,361.4667630413983,370.32506914129095
1988-08,881.9304657636495,433.28363904831104,2115.7667417766934,8.01,361.8805641477688,370.21411280971216
1988-09,882.0693493395014,433.55899489002934,2116.664368780277,8.19,362.5966278053806,369.88297849671045
1988-10,882.7113158785585,433.7160013333775,2117.0658696000796,8.3,364.1735434305119,370.02643989805
1988-11,883.1609692970627,433.97713217767676,2118.3044304451428,8.35,362.9235601186421,370.24371320460017
1988-12,883.6652961762107,434.31558602848884,2121.1466025038817,8.76,365.61496294910177,369.9522614212416
1989-01,884.0345684225389,434.8081978620944,2122.3143085378492,9.12,365.73887870225656,369.9052532434273
1989-02,884.0740835593042,435.1438552905858,2118.655000358372,9.36,366.02741971036016,369.7814418171516
1989-03,884.459729364881,435.4526960971297,2119.9899501355253,9.85,363.9584162389059,368.61005966635
1989-04,884.6731443434521,435.799005684564,2119.441955458688,9.84,361.87520106721405,367.83239401744197
1989-05,884.7348374545473,436.0930671379148,2118.891004018775,9.81,362.76953007889387,367.23943178540736
1989-06,885.1226742574088,436.3480717386783,2116.044631989727,9.53,362.7934468486495,366.6761648860317
1989-07,885.1717818390742,436.66591575427594,2114.6074079688537,9.24,365.7982006286058,367.5718223836113
1989-08,885.785805525143,436.7547313409047,2113.6225391403473,8.99,365.7414586483358,367.4679104712795
1989-09,885.7018372061509,436.95744267346424,2113.8564041313266,9.02,366.3869291109769,368.14771243471745
1989-10,885.5272707100723,437.24812218303504,2114.339582151965,8.84,367.9207834417206,369.31204483711906
1989-11,885.6709361994862,437.4876130645041,2114.403582557657,8.55,368.3565359290168,369.2298602159592
1989-12,886.2214494692925,437.7014092850337,2112.6355926930505,8.45,369.297107201719,369.95720836526795
1990-01,886.4676016986054,438.2901252084542,2112.3761082387264,8.23,369.5035466925273,370.5908631106798
1990-02,887.0759909822899,438.62676289311355,2113.885340630698,8.24,367.08173112955274,370.70140243094187
1990-03,887.3203314410491,439.0986376045354,2116.3073883749116,8.28,365.169666298622,370.53431801446015
1990-04,887.208755105521,439.5189621200163,2117.815690706172,8.26,367.01297722760705,371.0273950968093
1990-05,887.1705999623202,439.7776944765114,2118.3047398421845,8.18,367.4805884382577,370.80200976413204
1990-06,887.2530641308446,440.17067054407096,2115.4913439090105,8.29,368.40176546970287,370.5908631106798
1990-07,887.1732656842925,440.36658097773625,2116.1606570648014,8.15,368.49216322595925,370.3768066607687
1990-08,887.2391846176147,440.745068701404,2116.039820255294,8.13,368.82042261988687,371.11300630487557
1990-09,887.2411474940138,441.0128064784756,2113.9064766722177,8.2,370.09809349306084,371.63000496899286
1990-10,886.8801722733685,441.2313327278754,2111.9840945851065,8.11,369.8681259086197,370.8780115820272
1990-11,886.3682234757429,441.37675204579443,2109.0379992216776,7.81,370.6105234779005,371.1741123257199
1990-12,886.1276391038786,441.7755682128127,2109.1287957477075,7.31,372.26526642208574,373.04771477018636
1991-01,886.0702041473861,442.3888088768799,2108.599691542633,6.91,373.0716932855516,374.3438659603284
1991-02,885.9175931571766,442.68804903075073,2108.731801207569,6.25,373.29681072902713,373.89782854144005
1991-03,885.8552040503655,442.8433007488037,2110.564264985857,6.12,372.75471297547756,373.33268688492313
1991-04,886.1272137810053,443.0102257905445,2111.218907969111,5.91,372.9205325585502,373.4736750198731
1991-05,886.6286870048655,443.29573633424246,2112.9842593610965,5.78,374.0760075990925,374.79263614048523
1991-06,887.0261238315575,443.55674016019117,2114.3249045567486,5.9,374.70068427905454,375.49948563207965
1991-07,886.9485344945115,443.7579593794131,2109.834211310032,5.82,374.7360603864008,376.1572139507377
1991-08,886.9474095686863,443.9941706620314,2104.6661880149713,5.66,375.34726612562,377.1219520836156
1991-09,887.3320985695891,444.1945124885125,2104.2005708940924,5.45,375.9850367984515,377.47589407573116
1991-10,887.3580093875006,444.2533602510535,2101.7347364138236,5.21,377.8400180052348,378.4325988257949
1991-11,887.5288526122226,444.5236148071766,2101.138121550754,4.81,379.46573826428875,379.70834233233256
1991-12,887.7450311693372,444.74631899580555,2100.49326036684,4.43,381.23794500995484,381.6634822581663
1992-01,887.9906666671246,444.886719159269,2101.089905820499,4.03,383.0617703177455,383.56817721714236
1992-02,888.6501793556114,445.0969504910791,2105.1148719023054,4.06,386.1192761710821,386.28327612373744
1992-03,889.0797422875057,445.34166307605545,2104.499021366776,3.98,387.5379767729308,387.7265915470141
1992-04,889.328715967317,445.49285226575483,2103.1608183516055,3.73,389.1228286171441,389.30644218268486
1992-05,889.5589900319985,445.6438132187692,2104.0775777380054,3.82,389.61374961979226,389.9261928125532
1992-06,889.7144916861075,445.82929901273314,2105.3290475263657,3.76,389.3329362980892,389.79849311242185
1992-07,890.2943908335303,445.99131733309525,2104.4646988077598,3.25,390.2275653973266,390.799490350771
1992-08,890.443730079408,446.1068842013835,2103.281898421636,3.3,391.7507935658716,392.24682632896844
1992-09,890.7927667884353,446.2107803146254,2104.5626616510344,3.22,393.45278607682155,394.0124435539021
1992-10,891.3999587505714,446.4297627106676,2101.0200755348105,3.1,396.2906215742716,396.56206427769376
1992-11,891.7282542667535,446.62528868014226,2103.6054680115685,3.09,398.1194527622776,398.3133632886099
1992-12,891.6903103441973,446.8204330914934,2107.4673131147456,2.92,399.2828499029589,399.51133719602444
1993-01,891.6269937322037,447.19815917443464,2108.4320018013595,3.02,400.2521628235248,400.55315632858424
1993-02,891.7125689490503,447.4377895738068,2109.4119555296547,3.03,400.0253638822505,400.1077294251657
1993-03,891.8414641263599,447.57446385476334,2110.5129953096207,3.07,400.5130761677271,400.68057734480504
1993-04,892.1584389756339,447.7904834942216,2108.018153190229,2.96,401.2664403545996,401.39837484026134
1993-05,892.1796595030369,447.9833694676794,2106.7657489193875,3.0,403.500141063851,403.71390884513215
1993-06,892.3592529662164,448.0740107609915,2106.4328236916226,3.04,404.16292045501064,404.48041166619646
1993-07,892.537593673425,448.24374206057945,2109.2889374828214,3.06,405.20631699654945,405.62964945845704
1993-08,892.6170790166854,448.40189844239416,2109.521600828889,3.03,405.809542954698,406.41602310447854
1993-09,893.078518673601,448.49216133919157,2107.0795499992278,3.09,406.82572274587824,407.5552424209615
1993-10,893.6612485429796,448.7062097507763,2105.2420580182725,2.99,408.222137241979,408.70345759227337
1993-11,894.0857026881383,448.90857069672893,2107.7534488083393,3.02,409.6475623231055,409.79547044762296
1993-12,894.4950635380003,449.11052297001186,2110.630420177568,2.96,410.06248001792517,410.19819893513124
1994-01,894.7828196570407,449.26731547609455,2113.6409390197978,3.05,410.656953184467,410.77706936605136
1994-02,894.964032193534,449.53553199808846,2115.00917694955,3.25,410.1104992265309,410.2279662541425
1994-03,895.5321662738811,449.7362233353786,2115.6065009027957,3.34,409.8336583491638,409.9265766541169
1994-04,896.011592088283,449.78076676595913,2115.1854392189184,3.56,410.07738499870044,410.2825166691692
1994-05,896.4199395429271,449.9031589926425,2119.741336835748,4.01,409.0821697548061,409.4161212081158
1994-06,896.7340991950623,450.0920164614292,2121.216972569263,4.25,409.0052029136744,409.56104273433345
1994-07,896.7124206922733,450.33589198414063,2126.0003154311717,4.26,409.2743280855127,410.0359767876888
1994-08,896.9632212132476,450.61230323868574,2124.760535531535,4.47,408.64971852771913,409.43445622221003
1994-09,897.1674469898539,450.75573571210913,2128.7187598001638,4.73,408.32499102164877,409.14236337944374
1994-10,897.7457042641001,450.82186599116415,2125.268335536752,4.76,407.70627549875735,408.34858188872244
1994-11,898.0967458410632,451.03099049641315,2125.0311442697976,5.29,407.90617053575835,408.32667626815817
1994-12,898.4946791243225,451.23967858357366,2124.798335990367,5.45,408.0245637842599,408.37722046170654
1995-01,898.4674893274707,451.5026636135126,2126.66295292673,5.53,408.1141112377191,408.34352717140644
1995-02,898.367688294346,451.6994495084366,2126.56071625104,5.92,407.02396935430994,407.1246510976124
1995-03,898.3358212624024,451.7867857585295,2129.6565683902318,5.98,406.30430757213657,406.42289383174773
1995-04,898.3673119713353,451.9285446830922,2129.4172669024106,6.05,405.85619320823287,406.04602517770985
1995-05,898.5397703220324,452.00479325712564,2128.7176104674822,6.01,405.24282191208096,405.50145097581617
1995-06,898.801148872981,452.14624369146065,2130.2779485738392,6.0,404.5836858157057,405.06016392741816
1995-07,898.801523566903,452.320062312084,2130.65368214935,5.85,405.2028396428153,405.84755591411897
1995-08,899.5126547111902,452.51524780020605,2129.752863183664,5.74,404.87542729878044,405.3661446946566
1995-09,899.8267810470973,452.6451601276686,2128.394642920501,5.8,404.4541385128291,404.9399496178932
1995-10,899.8307369291234,452.83971271821775,2126.0015899658915,5.76,403.41521386612095,403.8497053476369
1995-11,900.0953018817551,452.9692044812134,2125.9296176301987,5.8,402.6761410898304,403.04103029260096
1995-12,900.4029355322024,453.1092982591776,2124.9558172084644,5.6,402.84362144113334,403.3000931981049
1996-01,900.2442512252537,453.4747721691546,2124.3222525365577,5.56,402.18813904883854,402.2562089126401
1996-02,900.9981516775692,453.6034447153229,2126.4677909501593,5.22,399.970415806798,400.03268801159794
1996-03,901.1929676345019,453.7640529194492,2126.611167778743,5.31,401.2628232602111,401.30079622753146
1996-04,901.918713041116,453.90303834835464,2129.4952421657367,5.22,400.9512626705403,401.11440962959534
1996-05,902.4572082016107,453.95644288900974,2132.9673276347644,5.24,398.8168899607433,399.0519903568899
1996-06,902.9368703672661,454.052499249456,2129.159084641484,5.27,398.54593235013283,399.26071049841846
1996-07,902.8715372529822,454.1697763032518,2128.2456620294465,5.4,397.1630639699773,397.85408164784576
1996-08,903.2603887653765,454.24433560797866,2129.852828917945,5.22,394.9087549564962,395.54847128386814
1996-09,903.6858033929396,454.4145484150317,2126.7468885057347,5.3,393.16295350670646,393.8820717813524
1996-10,904.019004435063,454.58447199032764,2122.2149518717733,5.24,390.73722072127185,391.31423786960625
1996-11,904.5423275054613,454.7964712217312,2122.191413715074,5.31,390.2921714038943,390.7231544692015
1996-12,904.7441370260111,455.03971601407994,2121.138740313528,5.29,391.19029982275697,391.4998574029675
1997-01,904.688100040135,455.2823705615882,2121.64118534136,5.25,390.4152111047577,390.5058811626513
1997-02,905.2979879541077,455.48238115513533,2125.105246618755,5.19,388.4918987736087,388.57816942229186
1997-03,905.6294853285966,455.5559685434757,2130.2172188322584,5.39,386.49523620351334,386.8238293057124
1997-04,906.2497920041956,455.5664766084252,2130.455052081931,5.51,385.24640655709266,385.798911693566
1997-05,906.7219143512356,455.5664766084252,2135.7293175440764,5.5,383.78381072387697,384.30587049616105
1997-06,907.1680422184095,455.69248733600966,2133.38201734974,5.56,384.1149795784354,384.8998005006695
1997-07,907.5756997641453,455.78689128700785,2127.5277011538055,5.52,383.6652698403369,384.5455761156033
1997-08,908.0068803204924,455.9545007961816,2127.415041859423,5.54,383.6307588180368,384.9125803256033
1997-09,908.2704708193564,456.10092902023223,2125.675698600251,5.54,382.53315772494364,383.48179345191744
1997-10,908.4059204265351,456.1949483533528,2119.869167690243,5.5,382.2142060618706,382.8032515506512
1997-11,908.6774020139069,456.2784469491653,2118.385352502737,5.52,383.3974973731776,383.727790727583
1997-12,908.9743255505915,456.36187588298566,2116.7851653207526,5.5,383.99468139632665,384.69083183388466
1998-01,909.4977779681955,456.4972996236678,2114.799257636561,5.56,383.8484102093276,384.299441901771
1998-02,909.8278563841303,456.53893159762464,2116.1705847523463,5.51,382.15511022640703,382.28201379673754
1998-03,910.033352325576,456.53893159762464,2113.7160846713455,5.49,382.4764325134302,382.56586917751474
1998-04,910.2521280941685,456.58054624658143,2113.0539042793566,5.45,383.0335612667931,383.18969609488613
1998-05,910.5463072883758,456.7052863874963,2111.6337259640295,5.49,381.5401966823721,381.8766714948358
1998-06,910.5385329658485,456.7987394860375,2110.092279086745,5.56,381.11634563170986,381.6700825551821
1998-07,910.7100938565442,456.98538408605236,2109.6064285757757,5.54,379.93021353640273,380.5061208403346
1998-08,911.8898102154251,457.06822555294184,2108.6718380976454,5.55,380.30782964387737,380.91039514203044
1998-09,912.1667615659886,457.11996664169374,2105.2364455137836,5.51,379.8204600227928,380.3813992206036
1998-10,912.9145500817136,457.26469942825315,2100.859161050509,5.07,380.1314883443724,380.5194746495285
1998-11,913.0795956800982,457.36795188967204,2101.915288136463,4.83,380.21858177432415,380.40368235013847
1998-12,913.3004580629965,457.55353808584005,2098.944190417721,4.68,380.71956809319784,380.97909244448505
1999-01,913.6731506017471,457.76962089873365,2100.1523135415814,4.63,379.28339818337855,379.74647645273774
1999-02,913.938665070781,457.8107266438402,2100.178831308205,4.76,378.7796756784903,379.0397597304285
1999-03,914.2179297307463,457.8415448679272,2100.981316582015,4.81,378.1093938101747,378.257469424123
1999-04,914.4189885653882,458.1799199664851,2101.032413989444,4.74,377.255402013687,377.63636359803894
1999-05,914.8470287392885,458.1696829802449,2106.0806217184777,4.74,378.1093938101747,378.39850675414414
1999-06,915.0362103728268,458.12872455247594,2107.5515172310215,4.76,376.6071949943842,376.9398971172732
1999-07,915.4392049210026,458.3537885860977,2106.1046288909233,4.99,373.7407679218422,374.4739803610558
1999-08,916.0150678922914,458.4763376210429,2105.0572267037614,5.07,373.32790414106205,374.1471904233107
1999-09,916.327287316639,458.700621536042,2100.4583650396376,5.22,373.10765028137246,373.91684944071045
1999-10,917.2858625942757,458.7617026740502,2099.5823662394814,5.2,372.1516039390202,372.83164900216093
1999-11,917.7492747482708,458.90408040582076,2101.924035682079,5.42,372.69456549203926,373.26092169752616
1999-12,918.032642617252,459.13754749659023,2102.8146855939867,5.3,372.54042287963085,373.31116273594074
2000-01,917.6673965065596,459.48167739086,2103.1892237646916,5.45,373.39006197614566,374.27756081214636
2000-02,917.8704183461169,459.80448610455034,2105.1534444199983,5.73,371.00047357288844,371.2620394495734
2000-03,918.2894146671752,460.21656769677924,2106.494705466714,5.85,369.30457629833523,369.74922572121585
2000-04,919.1122893447066,460.10617579435484,2106.735428219282,6.02,369.44389713191686,370.19684186556543
2000-05,919.6594326504065,460.17643928532584,2106.3269473684995,6.27,369.5557108867177,370.45067099996356
2000-06,919.7311868406663,460.51701859880916,2103.2479408980103,6.53,368.71780074741787,369.9126770565486
2000-07,919.3363069687805,460.6868742623673,2101.169505521523,6.54,368.2534366554096,369.67732162330367
2000-08,919.25510765665,460.66690621118266,2098.4615355964615,6.5,366.82429792634935,368.2911682334145
2000-09,919.5679423564999,460.9759638321899,2100.7392195332823,6.52,366.97985663011445,368.19051903765995
2000-10,919.701194176485,461.0456190417329,2100.55533096752,6.51,366.34334327824615,367.4095711121187
2000-11,919.9447256841545,461.16491520858006,2099.068667996012,6.51,366.75792059432325,367.4780529734435
2000-12,920.067783970503,461.3336748654485,2100.6309794955405,6.4,364.6154608653939,365.16188187524926
2001-01,919.8822292847647,461.7691466541763,2098.2986610468483,5.98,363.1329787273926,363.3261030350924
2001-02,919.8383168701005,461.96646321385435,2097.930010921903,5.49,364.37251721068264,364.5058174565087
2001-03,919.8266778595653,462.0945105103454,2096.562125285558,5.31,364.25475160294474,364.4065125824095
2001-04,919.8359891763643,462.3991940228679,2095.5911697975225,4.8,364.84740394788975,364.98007308796093
2001-05,919.7188260890764,462.8105157270587,2100.7701194518836,4.21,364.64415714159685,365.19820400101185
2001-06,919.5089668935562,463.01554386820004,2097.447122594942,3.97,366.36385662481416,366.9518229385308
2001-07,919.346375971973,462.8984364087346,2094.126119904643,3.77,367.6503183045881,368.36407560657346
2001-08,919.3860318812231,463.0545492319319,2094.5054390665873,3.65,368.4771026069393,368.93543413371475
2001-09,919.3662058923369,463.4728988229636,2091.62864541266,3.07,400.37084419626564,406.3644775972463
2001-10,919.6470630257277,463.5505385784164,2084.3181175406257,2.49,381.4674750158244,381.74705384869117
2001-11,919.819693802949,463.66688530474624,2083.895922414077,2.09,371.0665407435793,371.2718043593778
2001-12,920.1222934171282,463.6087288622813,2085.139965131882,1.82,371.7879848047394,371.9481401410833
2002-01,920.7523408056267,463.6765747577842,2087.9157856903385,1.73,372.6319737087781,372.7523077706141
2002-02,921.0373371431695,463.73469176833123,2090.0121231458675,1.74,372.09835580144687,372.1709598704639
2002-03,921.2488064033641,463.93783573178285,2094.034350795123,1.73,370.59577856486874,370.78974599496985
2002-04,921.279336093725,464.2369626977198,2093.5767766520958,1.75,370.29056258470285,370.46297642051684
2002-05,921.3641915877253,464.2465970731788,2094.588781226351,1.75,367.10718354639715,367.3918088973776
2002-06,921.8077364112247,464.28512529557804,2094.2306181610215,1.75,367.1911305883782,367.5515553655803
2002-07,922.0890522901318,464.3525139864555,2096.2011677061323,1.73,367.5971503813152,368.0822080486203
2002-08,922.342242751977,464.515983420425,2098.3190743983923,1.74,367.95359391107837,368.7903978492257
2002-09,922.4978706847683,464.66959328165893,2104.051884748843,1.75,366.30486940794145,366.89063122809796
2002-10,922.5451619783374,464.8899948849417,2104.340353122096,1.75,366.4279337245703,366.7936677094011
2002-11,922.7220104322769,464.99523287599845,2103.6430989974215,1.34,367.60221521113806,368.28613817883735
2002-12,922.6204862825522,465.04303173929554,2108.48022547485,1.24,369.2273687181952,369.4264926390274
2003-01,922.8944241833998,465.19583474868506,2113.635441244361,1.24,370.62772312903564,370.6940369431591
2003-02,923.2295582762039,465.53879021487086,2117.5353364536923,1.26,370.8584037388272,370.9196654876831
2003-03,923.2241775691679,465.8805735154001,2113.6418784409598,1.25,371.2327389976485,371.28644993643974
2003-04,923.3757048955589,465.757286478114,2109.4368597573643,1.26,370.8240807592556,370.895165291559
2003-05,923.8407771367037,465.7762636107262,2113.0737197849553,1.26,371.1545624612848,371.2888906574288
2003-06,924.4096179698397,465.8710952916121,2113.0438952246145,1.22,375.2464395739047,375.6234318132168
2003-07,925.3777184877201,465.946895939547,2110.7127461189157,1.01,377.95424890111786,378.25063998925606
2003-08,925.8444586650329,466.2022997580874,2113.447773391944,1.03,382.8097770490385,383.52283504490737
2003-09,926.3176625389992,466.4664757773731,2113.497487773843,1.01,380.22974211494926,380.6306870989901
2003-10,926.4652405382785,466.5229942415754,2118.9232516163324,1.01,378.19143200811254,378.43487121737354
2003-11,926.941367347018,466.50415830254815,2121.1743576596505,1.0,376.97679578472747,377.13346340501295
2003-12,927.1776899402157,466.6829566374819,2126.414029820686,0.98,376.0641820340827,376.17116127636064
